,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_biased
0,0.9856877871412099,0.9761356458956689,0.9769357073524001,0.9826345414253075,0.9826157877908791,0.980801893921093,0.0036672068287090264,3,0.7598932416520314,0.7550287317047859,0.753964994192209,0.7609908717129614,0.7580648658767076,0.7575885410277391,0.002712825090569691,6,0.08448491096496583,0.001761276484919659,0.09212288856506348,0.0067272486356834416,"{'n_factors': 1, 'n_epochs': 7, 'biased': True}",1,7,True
1,2.3569685319393097,2.3391666299876444,2.327878015350397,2.3239119052122716,2.327361687163056,2.335057353930536,0.012099364347117728,30,2.16472530259839,2.1439642068992013,2.1320320188109823,2.1244435475154693,2.131187600493624,2.1392705352635333,0.014195388364570183,30,0.08529858589172364,0.0004652983831020235,0.079534912109375,0.009421169253669185,"{'n_factors': 1, 'n_epochs': 7, 'biased': False}",1,7,False
2,0.9824563810773748,0.9729998362048025,0.9746038204924838,0.9811407512729275,0.9800668612023725,0.9782535300499922,0.003747261717304632,2,0.7524520516438251,0.7457285158235675,0.7452510390807318,0.7534473866503888,0.7503347646047155,0.7494427515606458,0.003383923080930514,2,0.11635560989379883,0.0017389864233454452,0.07660079002380371,0.008142254456632303,"{'n_factors': 1, 'n_epochs': 10, 'biased': True}",1,10,True
3,1.4330847625896357,1.4184507795495394,1.428249875513798,1.4360534146203683,1.4232232811416365,1.4278124226829956,0.006396928378948511,27,1.1258275822987642,1.1159058600116933,1.1237733870615583,1.1313062603276849,1.120288984030711,1.1234204147460822,0.00518420672428012,27,0.1173184871673584,0.0010479644597494373,0.07347064018249512,0.008645444485500314,"{'n_factors': 1, 'n_epochs': 10, 'biased': False}",1,10,False
4,0.9825548929015729,0.9716919087214579,0.9750207467585797,0.9811931202544469,0.9805677599105422,0.9782056857093199,0.004147116821652987,1,0.7498810833322715,0.7425971031947228,0.7423570499317387,0.7513842546720146,0.7475820624939634,0.7467603107249422,0.003701793020006741,1,0.1393977642059326,0.0026033112263852865,0.07817411422729492,0.007907227840461262,"{'n_factors': 1, 'n_epochs': 12, 'biased': True}",1,12,True
5,1.3969563537196175,1.381787687050155,1.3907500248284235,1.397106857578255,1.3841899869179326,1.3901581820188764,0.006332993718578813,26,1.092263614802454,1.0817543671782601,1.0892151851596665,1.0951419998114156,1.083729614382192,1.0884209562667977,0.005040264858878635,26,0.13560152053833008,0.00046134018466756235,0.06470389366149902,0.0018221735735526982,"{'n_factors': 1, 'n_epochs': 12, 'biased': False}",1,12,False
6,0.9959235543969367,0.9843528247511077,0.9844876446989604,0.9910571393386065,0.9910088636074439,0.9893660053586111,0.004415670940710435,6,0.765766172811019,0.7594287496740141,0.7572427771667999,0.7645251240045277,0.7619156432445997,0.7617756933801921,0.0031482806408589786,12,0.09717988967895508,0.0013616020803311644,0.09074702262878417,0.005259110113610106,"{'n_factors': 2, 'n_epochs': 7, 'biased': True}",2,7,True
7,1.845125348477711,1.8902846897844963,1.8556219460015348,1.8600591407365492,1.8597141191597577,1.8621610488320097,0.015062002624326321,29,1.6175886270988025,1.6621963396848862,1.6280504846452417,1.6292021929114326,1.6284981461314179,1.6331071580943561,0.015159597491966112,29,0.09774446487426758,0.001095263221606604,0.07504038810729981,0.010567197996558239,"{'n_factors': 2, 'n_epochs': 7, 'biased': False}",2,7,False
8,0.9940408107472883,0.9818786233030372,0.9839430357971816,0.98938083085973,0.9908038488036406,0.9880094299021757,0.004476369579362454,4,0.7584355498435111,0.7514475588307703,0.751699510989599,0.7584004369828029,0.7564533701999312,0.7552872853693229,0.0031170069262288205,4,0.1337886333465576,0.0013462915006007966,0.08098220825195312,0.007769608518068196,"{'n_factors': 2, 'n_epochs': 10, 'biased': True}",2,10,True
9,1.3469156426776023,1.3296975659343289,1.3391640294766975,1.3506212711660248,1.3367270992901483,1.3406251217089604,0.007432825876089343,25,1.0405406076923147,1.0288804048329379,1.0354749701023196,1.0475867811837958,1.034694799789363,1.0374355127201462,0.006280684228558604,24,0.13323254585266114,0.0007923937571421947,0.07926344871520996,0.006095160601439398,"{'n_factors': 2, 'n_epochs': 10, 'biased': False}",2,10,False
10,0.992298884821931,0.9840911339094517,0.9852269496696666,0.9909743297644943,0.9915451582753687,0.9888272912881824,0.00344796123320689,5,0.7547883170639205,0.7505307527588766,0.7494162455165286,0.7571574351787312,0.754810182395001,0.7533405865826115,0.002902398577864664,3,0.1592771053314209,0.0016637152029161256,0.07866597175598145,0.005893429455258334,"{'n_factors': 2, 'n_epochs': 12, 'biased': True}",2,12,True
11,1.309792227455045,1.2974366642406119,1.3032157569157001,1.3053294410001124,1.2985279947439108,1.302860416871076,0.004526793981473432,23,1.004317090775831,0.9966993549131083,0.999215888528068,1.0035320656134954,0.9970995905313214,1.000172798072365,0.0031901388142767293,23,0.1604315757751465,0.0014292615627464747,0.07576961517333984,0.0071460996521626316,"{'n_factors': 2, 'n_epochs': 12, 'biased': False}",2,12,False
12,0.9989218054668166,0.9896128718316833,0.989426255310914,0.9959180383707766,0.9948152182490675,0.9937388378458516,0.0036984490460449265,8,0.7668672155863165,0.7608899376855766,0.7596617698283712,0.7671648755092773,0.7634392573240101,0.7636046111867103,0.0030418041228708385,13,0.11846818923950195,0.01304405929025886,0.09668035507202148,0.017005333443621384,"{'n_factors': 3, 'n_epochs': 7, 'biased': True}",3,7,True
13,1.549667651378599,1.533119562334627,1.5281808918577986,1.5052923742255229,1.541524234431312,1.531556942845572,0.015040024799582677,28,1.3076998921591656,1.2942120144458054,1.2862240383990176,1.260401227800047,1.3014623765590803,1.289999909872623,0.01644845601408297,28,0.11734681129455567,0.014164704357090701,0.06960663795471192,0.0082216087475417,"{'n_factors': 3, 'n_epochs': 7, 'biased': False}",3,7,False
14,0.9973181101089682,0.9884377710165574,0.9884978527234687,0.9966072040602247,0.994970487573638,0.9931662850965713,0.003911159087875881,7,0.759849871820183,0.7554312877417471,0.7528675496617068,0.7626909930629522,0.7590274616443741,0.7579734327861927,0.003447315452781496,7,0.15423450469970704,0.0008146626800950697,0.0832024097442627,0.008684138991170785,"{'n_factors': 3, 'n_epochs': 10, 'biased': True}",3,10,True
15,1.2675722962360787,1.263994702169273,1.2634202417112634,1.2664814852014004,1.2589321462167926,1.2640801743069616,0.0029968723467617272,22,0.9640647910806996,0.9624345801777769,0.9605361748885245,0.9651816177174753,0.957408853276486,0.9619252034281924,0.002748394185558388,22,0.16183128356933593,0.004515505959174612,0.08097100257873535,0.0068185099104795,"{'n_factors': 3, 'n_epochs': 10, 'biased': False}",3,10,False
16,0.9994824355254865,0.9896148516536699,0.9881198542742312,0.9967129994167153,0.9971212556772844,0.9942102793094774,0.004488747151819122,9,0.7599931042740922,0.7539144336730537,0.7504283485729395,0.7597120150140905,0.758358494965033,0.7564812792998417,0.00372883824844064,5,0.18946452140808107,0.0032574912578432307,0.08590364456176758,0.010247822410944529,"{'n_factors': 3, 'n_epochs': 12, 'biased': True}",3,12,True
17,1.2320355739823947,1.224166134833214,1.2299316917637815,1.2377026960079236,1.2284062506236981,1.2304484694422024,0.004450801026763039,21,0.9270192958539676,0.9248681650614504,0.9284310345182379,0.9381899829818573,0.9296665903682857,0.9296350137567597,0.004565148150115455,21,0.1866438388824463,0.002732218467959361,0.07023978233337402,0.0071889821249104075,"{'n_factors': 3, 'n_epochs': 12, 'biased': False}",3,12,False
18,1.002701638402291,0.9905718905259729,0.9928232495400895,1.0003891099127011,0.998365386305634,0.9969702549373378,0.004574285478741737,10,0.7680877878154734,0.7613668154017867,0.7614154366885549,0.7695888712092285,0.7657761738907033,0.7652470170011494,0.0033745712599098933,14,0.12880301475524902,0.004483996063752162,0.09504175186157227,0.006923655849486595,"{'n_factors': 4, 'n_epochs': 7, 'biased': True}",4,7,True
19,1.3155964677946652,1.3109878652702078,1.31580833155129,1.3044334744532706,1.3354956771605628,1.3164643632459994,0.010374091233794135,24,1.0660412762981784,1.0677087559345844,1.069426647653673,1.0565714838185987,1.0892681049429167,1.06980325372959,0.010701788589563086,25,0.12755804061889647,0.0034061067172345212,0.06692466735839844,0.002003999540638304,"{'n_factors': 4, 'n_epochs': 7, 'biased': False}",4,7,False
20,1.003716993473625,0.9908070671629611,0.9923663155110096,1.0008292076673853,0.997739391711014,0.997091795105199,0.004901200876272901,11,0.7647136149751965,0.7557220423821529,0.7553059111875177,0.7647734210013849,0.7601955469898961,0.7601421073072296,0.004129803180342722,10,0.1783449649810791,0.009530876672721622,0.0811553955078125,0.006956021582629771,"{'n_factors': 4, 'n_epochs': 10, 'biased': True}",4,10,True
21,1.2087687269189715,1.1849182886858474,1.1969234999291558,1.2040084308101273,1.1926497365435074,1.1974537365775217,0.008384390782698748,20,0.9046003016287021,0.8872077481290697,0.8949147368344426,0.9047293524491845,0.8947241574518867,0.8972352592986571,0.006673031064218345,19,0.17908926010131837,0.004007198042100794,0.08271994590759277,0.0072050296030829655,"{'n_factors': 4, 'n_epochs': 10, 'biased': False}",4,10,False
22,1.0007492087458285,0.9926582281575848,0.9940776141185601,1.0006726898349105,0.9999851336332582,0.9976285748980285,0.0035177273803162633,12,0.759497218122852,0.7547395316912726,0.7542805675382073,0.7625538519782985,0.7593918261362038,0.7580925990933668,0.0031412853550946626,8,0.20977039337158204,0.002560460817645859,0.087223482131958,0.010055620672271963,"{'n_factors': 4, 'n_epochs': 12, 'biased': True}",4,12,True
23,1.1855701450000813,1.1692142416851166,1.1779763250250168,1.1860248639633104,1.1816832925137417,1.1800937736374535,0.0061732139140190205,19,0.8830030593159747,0.872267580971443,0.8765833487976925,0.8893893690252113,0.8823505436842759,0.8807187803589194,0.005858058637605574,18,0.21055316925048828,0.0032856643636270037,0.06934423446655273,0.0032160763030296123,"{'n_factors': 4, 'n_epochs': 12, 'biased': False}",4,12,False
24,1.0053873378693516,0.9936790333753331,0.9960200919032091,1.0014895836797835,1.0008737983998077,0.999489969045497,0.00415931297589956,14,0.7690101478799405,0.7620307036209771,0.7622609187056391,0.7694503657710786,0.7670681706656935,0.7659640613286658,0.0032198319059934455,15,0.15269713401794432,0.0132497749936847,0.08704299926757812,0.012861535678270261,"{'n_factors': 5, 'n_epochs': 7, 'biased': True}",5,7,True
25,1.176872614040855,1.1637583236563631,1.1734720167547146,1.1732430783148822,1.165873398473506,1.1706438862480641,0.0049743280408711225,18,0.924175512792357,0.9146763604171216,0.9215280248714632,0.9216119849760912,0.9149032166673726,0.9193790199448811,0.003866743339140867,20,0.14222259521484376,0.013601503134843845,0.0800333023071289,0.007372061047939506,"{'n_factors': 5, 'n_epochs': 7, 'biased': False}",5,7,False
26,1.0036089749054964,0.9935348411585825,0.9959385744304216,1.0023795291450222,1.001702740362019,0.9994329320003082,0.003956559350788857,13,0.763425570511045,0.7576501226625795,0.7574322026087047,0.7643029195399834,0.7622568828514747,0.7610135396347575,0.002909376705981436,11,0.190734338760376,0.003189593229586748,0.07935457229614258,0.008729053030964174,"{'n_factors': 5, 'n_epochs': 10, 'biased': True}",5,10,True
27,1.153407472907559,1.1380100143336491,1.1495162809817825,1.1487825129714881,1.143808384869968,1.1467049332128894,0.005312921209825531,17,0.8554859231867854,0.8439401360524298,0.8533545615044019,0.8577117252384849,0.8513327109178638,0.8523650113799931,0.004719127410193099,17,0.19443106651306152,0.0030568614766886613,0.07548179626464843,0.00829850838108736,"{'n_factors': 5, 'n_epochs': 10, 'biased': False}",5,10,False
28,1.0049728479636686,0.9953171584649197,0.9965098853580651,1.0018798183201651,1.0007682836078313,0.99988959874293,0.00354689036642978,15,0.7620437618204828,0.7556524582781189,0.7558145044350472,0.7629146787690431,0.7603376614308494,0.7593526129467083,0.003069536515871573,9,0.22892775535583496,0.0014886495590732815,0.07924952507019042,0.008070637952761077,"{'n_factors': 5, 'n_epochs': 12, 'biased': True}",5,12,True
29,1.1422078077982198,1.1270174202385963,1.137109414789878,1.143355287867627,1.132925139683245,1.1365230140755131,0.006043868379984945,16,0.8464600375098457,0.8375378980910031,0.8430592628990894,0.8532553667033169,0.8440105690229247,0.8448646268452361,0.005111155613650174,16,0.2225949287414551,0.003269274729706978,0.0684354305267334,0.006749133454254091,"{'n_factors': 5, 'n_epochs': 12, 'biased': False}",5,12,False
